24777;5;16;19;36;21
24776;18;1;21;30;9
24775;9;12;25;31;10
24774;11;29;33;28;16
24773;16;1;7;15;3
24772;20;10;6;29;2
24771;4;5;26;22;16
24770;17;18;20;1;2
24769;31;34;19;25;1
24768;22;30;27;32;7
24767;28;15;35;6;1
24766;4;1;34;33;12
24765;6;11;8;35;36
24764;35;4;18;5;1
24763;15;13;20;32;17
24762;32;11;4;10;36
24761;16;34;2;12;3
24760;4;28;10;36;2
24759;3;17;7;21;26
24758;34;33;36;26;13
24757;24;33;20;22;2
24756;2;10;6;33;8
24755;3;2;9;23;4
24754;9;18;20;3;32
24753;9;22;18;14;27
24752;24;32;19;22;31
24751;21;13;31;34;18
24750;10;25;28;6;19
24749;3;15;8;10;7
24748;19;9;16;27;4
24747;6;23;10;2;17
24746;2;32;6;20;26
24745;11;13;18;4;34
24744;15;27;10;29;36
24743;4;29;7;28;27
24742;22;8;12;15;25
24741;27;18;15;24;21
24740;17;19;20;27;30
24739;6;30;20;28;4
24738;17;26;18;31;4
24737;29;25;7;36;5
24736;36;3;11;28;14
24735;6;34;11;24;22
24734;18;33;32;5;19
24733;18;29;17;7;19
24732;22;23;17;29;2
24731;7;5;4;20;2
24730;28;15;34;18;6
24729;18;29;34;32;25
24728;8;19;32;29;2
24727;33;14;19;16;24
24726;27;34;17;12;5
24725;29;25;18;10;27
24724;3;34;24;26;27
24723;23;16;32;1;3
24722;26;5;31;28;20
24721;11;31;17;21;36
24720;32;9;16;13;14
24719;31;34;21;24;11
24718;20;36;4;11;14
24717;29;5;10;7;34
24716;32;22;19;18;1
24715;2;12;4;33;1
24714;10;36;13;25;7
24713;32;21;5;36;12
24712;12;22;5;2;26
24711;34;18;4;28;30
24710;17;33;13;8;15
24709;30;27;20;5;28
24708;1;35;11;21;30
24707;1;36;17;7;33
24706;5;17;36;33;15
24705;8;3;5;28;33
24704;32;22;1;36;13
24703;28;30;7;17;31
24702;12;16;26;8;6
24701;17;32;11;36;19
24700;13;3;24;9;33
24699;11;26;30;29;20
24698;13;33;23;6;24
24697;27;5;9;34;26
24696;18;1;9;27;7
24695;17;29;14;16;35
24694;16;27;29;7;6
24693;35;3;12;36;2
24692;20;21;2;31;17
24691;26;19;35;21;32
24690;8;20;10;4;2
24689;1;32;3;25;35
24688;35;15;17;9;30
24687;9;22;34;13;29
24686;26;15;10;35;36
24685;2;15;5;16;13
24684;28;5;11;1;25
24683;34;36;20;18;26
24682;10;14;29;8;17
24681;12;15;30;24;22
24680;8;3;16;10;15
24679;26;22;11;32;18
24678;2;7;9;13;36
24677;13;26;12;20;28
24676;30;24;1;29;34
24675;8;22;12;25;11
24674;7;28;36;17;10
24673;10;11;17;14;23
24672;5;25;3;7;2
24671;10;12;17;11;2
24670;32;3;25;27;26
24669;17;36;14;13;22
24668;2;3;31;30;34
24667;4;14;29;21;5
24666;5;6;10;34;28
24665;29;9;11;28;12
24664;25;36;9;29;22
24663;10;9;13;2;6
24662;4;11;25;35;36
24661;32;5;19;2;15
24660;36;21;7;15;25
24659;24;10;17;13;18
24658;32;15;28;14;25
24657;29;25;7;35;20
24656;5;12;1;32;2
24655;29;25;26;21;32
24654;20;32;15;5;4
24653;31;24;12;15;34
24652;18;27;11;32;21
24651;31;3;20;34;22
24650;6;16;35;2;3
24649;1;25;8;21;17
24648;16;2;8;32;15
24647;5;14;28;36;8
24646;35;18;31;36;24
24645;19;9;16;34;33
24644;18;9;30;3;19
24643;10;3;11;5;31
24642;11;5;21;24;7
24641;12;35;17;14;15
24640;14;8;23;24;9
24639;16;1;28;4;9
24638;22;34;21;32;9
24637;18;31;3;14;12
24636;17;21;23;30;27
24635;19;33;13;16;17
24634;33;36;6;23;1
24633;34;15;23;21;16
24632;8;20;2;11;13
24631;27;28;11;21;1
24630;36;29;27;31;5
24629;24;14;8;15;36
24628;18;19;25;34;8
24627;13;9;3;18;21
24626;17;3;22;36;24
24625;30;1;7;12;28
24624;36;1;35;31;25
24623;15;36;30;4;18
24622;23;33;19;4;1
24621;33;13;12;34;36
24620;36;21;15;28;23
24619;2;33;9;23;20
24618;10;5;28;1;17
24617;2;9;10;35;13
24616;36;33;20;24;35
24615;12;4;31;13;6
24614;19;29;34;12;36
24613;24;25;16;21;27
24612;36;3;26;23;16
24611;5;9;35;2;24
24610;12;13;9;29;31
24609;15;10;33;16;31
24608;20;11;23;21;9
24607;36;30;19;1;2
24606;4;5;15;25;13
24605;36;29;15;27;25
24604;4;29;3;7;34
24603;18;12;7;23;19
24602;11;2;32;28;5
24601;25;22;15;10;4
24600;35;8;20;14;2
24599;10;33;31;4;29
24598;27;30;13;33;23
24597;28;34;25;10;32
24596;25;26;36;5;21
24595;21;33;11;17;2
24594;4;15;22;18;23
24593;11;32;12;20;3
24592;12;9;11;17;26
24591;5;19;27;22;2
24590;26;19;31;9;5
24589;12;2;9;5;23
24588;36;22;21;6;31
24587;18;3;30;26;15
24586;8;2;13;15;26
24585;20;31;32;2;25
24584;24;21;16;19;11
24583;5;18;14;31;23
24582;16;5;20;19;26
24581;32;11;6;10;34
24580;34;35;12;9;18
24579;8;22;14;33;9
24578;3;16;31;19;11
24577;24;29;5;18;6
24576;1;6;11;22;2
24575;10;32;12;34;30
24574;7;29;15;21;9
24573;29;7;15;12;4
24572;8;33;23;16;10
24571;24;5;10;13;22
24570;18;8;14;23;5
24569;35;34;11;10;28
24568;10;22;2;30;9
24567;23;20;22;26;15
24566;3;30;5;29;11
24565;6;18;8;26;7
24564;24;33;17;36;13
24563;26;27;12;1;18
24562;14;4;25;19;12
24561;8;4;3;28;30
24560;22;32;15;20;25
24559;21;26;17;12;18
24558;1;14;34;11;22
24557;5;29;32;23;20
24556;30;26;25;36;12
24555;2;17;14;21;22
24554;31;27;11;6;20
24553;36;16;3;12;28
24552;33;21;12;3;36
24551;16;10;24;36;7
24550;23;33;31;4;2
24549;34;11;15;16;12
24548;34;2;20;23;31
24547;33;35;22;36;9
24546;25;32;24;2;29
24545;4;30;20;23;10
24544;12;1;25;32;24
24543;29;3;20;28;11
24542;1;26;34;28;4
24541;1;13;20;25;35
24540;2;22;23;6;36
24539;34;29;36;33;3
24538;15;18;26;20;7
24537;19;6;2;24;26
24536;20;11;28;36;21
24535;7;10;1;24;34
24534;15;35;32;7;2
24533;27;21;31;1;33
24532;36;29;4;23;27
24531;31;21;13;11;7
24530;3;5;21;10;36
24529;4;8;34;32;11
24528;25;32;13;22;17
24527;30;5;23;10;31
24526;30;25;5;23;8
24525;29;33;20;9;21
24524;2;34;27;29;25
24523;27;36;31;2;1
24522;4;17;29;12;20
24521;26;35;13;28;15
24520;20;3;26;16;7
24519;1;9;8;30;24
24518;33;12;34;18;27
24517;32;23;14;25;28
24516;36;23;9;14;10
24515;14;8;34;31;10
24514;23;12;18;36;21
24513;28;2;34;25;5
24512;10;22;32;30;14
24511;35;25;26;9;30
24510;20;17;9;8;6
24509;15;26;8;11;9
24508;19;23;17;33;31
24507;35;28;3;2;19
24506;20;21;25;33;5
24505;7;34;9;24;16
24504;6;23;25;33;19
24503;27;12;18;1;6
24502;30;4;10;26;1
24501;8;34;35;31;30
24500;27;30;22;14;8
24499;4;13;31;16;33
24498;16;31;3;11;28
24497;4;29;33;15;7
24496;11;17;21;18;1
24495;25;12;21;13;36
24494;23;16;11;22;29
24493;33;16;2;34;3
24492;5;35;3;21;36
24491;15;22;34;30;9
24490;10;23;12;8;34
24489;14;16;26;22;9
24488;2;16;30;5;33
24487;23;1;15;34;26
24486;26;14;18;4;12
24485;21;8;22;6;3
24484;36;23;34;35;12
24483;16;27;36;30;35
24482;4;1;24;25;18
24481;33;10;35;34;21
24480;36;19;30;32;29
24479;22;27;24;28;30
24478;15;2;19;10;6
24477;29;25;5;1;12
24476;17;2;7;34;26
24475;9;28;26;32;6
24474;17;36;26;32;27
24473;30;16;1;14;32
24472;3;4;6;23;7
24471;15;14;6;8;19
24470;32;16;35;15;6
24469;18;1;31;10;22
24468;12;3;24;6;2
24467;21;14;33;32;24
24466;24;35;21;23;36
24465;34;5;3;12;16
24464;8;34;36;11;14
24463;29;11;14;19;28
24462;9;29;22;14;2
24461;19;34;6;35;1
24460;34;17;1;9;27
24459;19;20;36;30;32
24458;30;6;7;27;4
24457;12;4;10;35;30
24456;1;29;3;12;4
24455;36;8;35;30;3
24454;15;30;21;31;16
24453;3;18;30;35;25
24452;16;11;28;10;12
24451;32;20;4;35;16
24450;15;4;9;14;12
24449;20;36;26;16;31
24448;19;5;35;6;13
24447;27;6;10;9;1
24446;17;8;32;35;18
24445;12;5;31;28;15
24444;3;26;10;33;7
24443;28;35;25;16;11
24442;19;14;18;1;2
24441;19;13;36;14;22
24440;27;24;13;21;9
24439;30;10;28;20;4
24438;36;13;8;2;11
24437;26;23;16;11;14
24436;26;5;34;12;20
24435;33;1;6;12;29
24434;29;15;30;16;13
24433;18;12;35;25;13
24432;19;34;16;1;32
24431;20;17;36;6;24
24430;13;5;23;29;21
24429;30;15;29;23;17
24428;21;10;26;19;1
24427;36;16;21;6;11
24426;11;1;6;23;14
24425;29;20;25;11;4
24424;33;24;25;35;26
24423;2;9;6;13;18
24422;26;18;14;9;35
24421;18;10;8;26;24
24420;28;18;15;26;25
24419;20;16;26;34;22
24418;30;21;25;16;1
24417;15;2;5;31;17
24416;30;26;5;9;4
24415;2;27;11;4;25
24414;36;4;34;14;28
24413;29;20;13;18;3
24412;15;14;6;11;24
24411;3;11;12;21;1
24410;11;24;21;29;27
24409;2;17;22;34;9
24408;19;36;25;27;14
24407;14;2;3;34;35
24406;15;29;9;12;26
24405;2;33;24;30;29
24404;25;34;36;9;14
24403;30;32;2;29;13
24402;21;3;26;33;20
24401;24;8;13;26;31
24400;35;20;27;29;2
24399;27;25;32;19;26
24398;20;16;33;25;19
24397;2;3;31;33;15
24396;19;35;26;28;34
24395;31;22;32;13;30
24394;7;31;3;6;16
24393;3;14;12;26;23
24392;20;24;8;28;33
24391;16;3;17;31;22
24390;26;4;18;7;20
24389;16;4;11;22;2
24388;29;6;22;31;32
24387;13;36;3;5;29
24386;8;4;3;20;24
24385;2;14;16;27;6
24384;4;10;11;34;20
24383;23;36;27;4;24
24382;5;12;22;23;34
24381;9;27;13;8;29
24380;2;22;23;12;5
24379;1;32;11;13;8
24378;27;35;29;12;3
24377;24;35;15;10;4
24376;6;4;20;1;24
24375;1;28;13;23;27
24374;32;6;23;26;2
24373;8;27;16;2;4
24372;34;21;32;26;11
24371;12;32;18;30;28
24370;13;34;26;31;25
24369;25;13;18;35;9
24368;36;3;19;27;12
24367;10;29;22;25;4
24366;13;21;5;2;15
24365;35;26;24;4;31
24364;33;8;30;31;12
24363;8;2;24;15;22
24362;28;16;23;4;36
24361;33;23;6;21;25
24360;28;17;1;9;16
24359;33;19;4;35;1
24358;32;9;33;16;28
24357;17;6;10;13;32
24356;12;18;30;22;28
24355;13;9;7;35;1
24354;33;30;8;34;1
24353;23;30;17;3;24
24352;16;29;21;25;9
24351;13;14;19;17;35
24350;13;8;16;29;11
24349;4;10;24;5;18
24348;24;2;36;9;8
24347;1;35;29;31;26
24346;8;29;1;21;13
24345;10;29;26;20;18
24344;8;12;1;23;28
24343;22;10;36;8;33
24342;26;27;3;18;25
24341;34;29;17;36;18
24340;24;29;31;1;14
24339;29;4;26;20;17
24338;8;17;2;11;15
24337;32;20;25;5;22
24336;2;24;31;12;18
24335;22;26;3;12;14
24334;3;8;2;14;6
24333;17;26;29;5;22
24332;15;27;22;3;30
24331;30;26;21;33;35
24330;8;18;7;27;15
24329;34;35;30;10;4
24328;12;35;11;28;13
24327;4;12;33;5;19
24326;23;18;25;26;17
24325;18;10;33;23;2
24324;25;13;10;3;2
24323;36;8;12;15;31
24322;22;19;36;13;33
24321;16;14;33;17;15
24320;5;1;12;28;29
24319;19;17;2;27;23
24318;15;31;27;19;9
24317;6;16;11;9;19
24316;32;4;12;19;27
24315;1;5;23;29;15
24314;1;30;8;28;7
24313;19;11;6;23;10
24312;24;35;17;27;15
24311;23;35;7;29;21
24310;13;19;26;34;11
24309;2;36;31;28;23
24308;17;22;9;25;27
24307;8;1;7;26;6
24306;13;19;34;29;7
24305;7;18;8;10;22
24304;11;5;17;16;25
24303;17;7;28;24;23
24302;6;33;11;16;30
24301;25;6;4;16;27
24300;24;5;26;12;10
24299;23;28;6;10;31
24298;15;5;19;31;36
24297;16;28;9;25;35
24296;29;5;9;16;23
24295;9;14;4;11;23
24294;21;13;24;23;22
24293;1;6;7;22;14
24292;1;7;4;32;29
24291;8;30;6;22;23
24290;16;3;7;6;21
24289;16;30;31;5;33
24288;28;27;35;15;34
24287;16;5;6;10;21
24286;16;3;1;36;20
24285;16;30;10;23;1
24284;35;6;32;4;15
24283;8;14;33;24;29
24282;18;21;16;22;35
24281;12;33;16;22;5
24280;23;35;15;21;32
24279;5;22;31;11;3
24278;30;35;5;33;28
24277;18;7;30;17;28
24276;26;3;21;7;15
24275;1;36;22;4;28
24274;10;17;1;31;27
24273;30;34;13;16;21
24272;15;5;2;10;12
24271;32;18;22;30;6
24270;7;20;10;23;25
24269;1;26;3;30;7
24268;8;6;30;15;7
24267;21;16;35;19;13
24266;13;12;22;2;4
24265;7;4;34;17;2
24264;20;1;26;10;3
24263;7;18;21;1;8
24262;11;8;13;20;17
24261;7;13;8;4;9
24260;20;13;29;8;35
24259;2;10;14;23;6
24258;25;15;9;16;1
24257;35;18;26;27;30
24256;32;14;3;9;36
24255;3;15;13;35;24
24254;12;16;20;24;30
24253;31;5;17;16;29
24252;28;11;4;34;15
24251;2;36;34;23;19
24250;9;4;7;19;35
24249;29;19;22;16;4
24248;3;13;6;32;11
24247;2;28;20;27;21
24246;14;3;22;7;13
24245;23;19;11;9;34
24244;1;18;32;33;6
24243;15;29;6;10;22
24242;29;17;3;32;35
24241;3;15;8;35;27
24240;21;18;34;27;11
24239;17;8;18;31;19
24238;34;21;32;20;15
24237;4;36;20;33;13
24236;26;20;1;36;13
24235;30;10;20;33;4
24234;1;30;15;24;11
24233;5;33;35;24;22
24232;31;29;23;36;6
24231;7;9;13;19;22
24230;22;9;32;3;5
24229;10;18;15;24;31
24228;7;19;29;27;16
24227;34;28;9;14;18
24226;7;31;18;23;30
24225;27;14;26;29;24
24224;29;1;14;34;6
24223;22;10;14;36;23
24222;20;23;33;19;30
24221;14;12;19;16;5
24220;20;27;21;16;1
24219;34;1;33;17;15
24218;1;29;8;9;33
24217;28;2;29;1;33
24216;31;1;27;5;18
24215;12;5;7;26;15
24214;19;34;16;24;3
24213;22;5;32;1;6
24212;18;6;11;31;14
24211;10;25;13;21;30
24210;34;35;1;27;16
24209;27;24;8;9;4
24208;26;1;25;31;27
24207;11;33;23;26;35
24206;19;26;28;16;13
24205;34;11;18;23;6
24204;33;22;28;9;13
24203;36;29;30;19;35
24202;14;12;16;20;25
24201;33;30;31;24;23
24200;5;24;31;34;2
24199;13;18;35;10;36
24198;35;11;8;4;9
24197;27;24;1;22;19
24196;22;34;2;30;6
24195;27;22;13;29;25
24194;27;11;13;36;8
24193;34;30;23;10;22
24192;16;27;26;23;32
24191;23;33;28;22;32
24190;2;33;22;29;5
24189;33;15;10;11;25
24188;4;29;1;33;27
24187;26;15;24;29;5
24186;18;3;10;21;1
24185;2;6;5;23;30
24184;8;19;16;28;1
24183;22;21;19;36;15
24182;13;5;11;20;2
24181;28;27;7;8;36
24180;32;23;7;3;27
24179;10;13;34;29;26
24178;30;35;10;15;18
24177;30;31;11;18;24
24176;16;21;29;18;20
24175;23;2;29;17;18
24174;15;25;8;31;21
24173;24;15;1;32;14
24172;5;22;17;28;13
24171;30;16;1;25;24
24170;4;16;6;27;24
24169;26;15;17;2;30
24168;36;17;33;15;24
24167;34;22;11;31;1
24166;4;32;9;15;34
24165;31;25;4;33;35
24164;12;3;8;34;6
24163;4;28;5;34;9
24162;27;1;13;20;26
24161;29;23;35;18;22
24160;8;3;27;9;6
24159;16;24;36;12;22
24158;7;34;19;24;1
24157;2;24;4;28;26
24156;20;17;14;4;26
24155;24;19;4;5;13
24154;36;14;20;22;28
24153;35;16;34;3;22
24152;26;30;23;3;16
24151;34;24;11;23;29
24150;32;26;30;12;19
24149;32;10;20;34;30
24148;20;34;4;7;11
24147;25;27;2;6;29
24146;5;21;36;25;34
24145;5;19;34;25;17
24144;22;15;17;20;14
24143;29;16;25;33;34
24142;23;30;15;1;9
24141;13;7;26;1;28
24140;17;29;26;15;18
24139;25;29;32;5;19
24138;29;2;30;26;34
24137;18;35;22;20;3
24136;21;26;5;6;34
24135;21;20;11;14;8
24134;16;15;32;17;20
24133;9;27;3;26;24
24132;4;10;24;32;36
24131;3;11;29;36;21
24130;29;30;13;28;7
24129;9;27;3;10;5
24128;20;16;8;15;22
24127;1;31;17;33;21
24126;26;35;22;24;23
24125;33;16;3;26;8
24124;16;7;22;26;15
24123;32;17;1;16;34
24122;21;7;5;18;24
24121;4;8;18;1;27
24120;8;4;1;17;13
24119;12;21;31;5;33
24118;24;22;19;32;3
24117;7;36;30;21;4
24116;26;33;31;35;27
24115;25;15;9;31;6
24114;10;32;17;31;7
24113;20;16;5;14;21
24112;31;24;4;13;22
24111;7;9;8;10;32
24110;5;2;21;23;9
24109;20;13;10;29;3
24108;26;14;33;4;16
24107;30;15;10;20;24
24106;17;24;12;9;28
24105;26;36;21;14;7
24104;19;4;35;34;13
24103;5;4;35;20;1
24102;19;8;35;36;16
24101;6;34;25;23;14
24100;4;36;35;5;8
24099;19;7;23;3;12
24098;19;34;6;31;28
24097;10;36;1;20;21
24096;20;15;35;7;13
24095;3;16;9;8;19
24094;14;32;7;19;22
24093;29;17;20;5;14
24092;14;12;4;25;7
24091;21;26;24;2;18
24090;13;31;14;16;22
24089;1;19;17;21;33
24088;26;17;20;25;3
24087;16;29;25;8;15
24086;27;9;10;14;18
24085;13;22;28;8;1
24084;13;25;14;18;31
24083;20;7;28;30;1
24082;32;16;13;33;29
24081;32;8;27;31;36
24080;21;27;28;13;6
24079;5;22;27;8;1
24078;8;36;16;15;13
24077;18;33;5;22;26
24076;13;6;7;16;35
24075;3;26;6;29;2
24074;15;1;6;16;20
24073;10;15;4;23;16
24072;7;31;32;18;10
24071;11;22;14;6;23
24070;9;29;7;5;36
24069;31;26;17;19;20
24068;33;8;19;24;2
24067;35;8;5;12;27
24066;25;20;8;5;10
24065;16;10;4;2;1
24064;29;13;6;9;25
24063;25;35;34;9;28
24062;30;16;35;9;22
24061;27;1;25;5;8
24060;1;2;26;4;34
24059;16;29;1;34;23
24058;27;16;19;14;24
24057;22;1;27;36;20
24056;23;22;20;29;30
24055;13;27;28;6;35
24054;13;30;9;14;23
24053;12;26;13;19;36
24052;14;21;17;7;29
24051;17;3;25;23;8
24050;35;14;9;24;31
24049;23;18;4;13;27
24048;3;6;29;25;8
24047;36;21;1;9;32
24046;14;16;25;27;21
24045;1;7;19;18;3
24044;35;30;8;18;7
24043;13;4;25;23;2
24042;12;4;30;36;17
24041;24;25;32;21;4
24040;15;16;9;27;12
24039;25;20;35;9;6
24038;29;15;6;31;32
24037;25;12;21;31;15
24036;36;27;11;19;16
24035;6;30;10;32;16
24034;14;20;12;17;32
24033;31;3;16;32;23
24032;20;21;35;32;25
24031;26;7;24;33;15
24030;31;1;16;28;33
24029;25;22;34;10;6
24028;10;32;14;21;24
24027;31;10;6;35;22
24026;13;9;17;22;4
24025;3;1;17;36;25
24024;2;15;36;33;13
24023;7;6;30;24;35
24022;4;33;15;32;34
24021;6;17;26;20;11
24020;25;8;18;10;11
24019;11;25;13;1;26
24018;34;23;13;15;10
24017;9;27;11;24;18
24016;32;25;27;17;1
24015;12;21;31;11;35
24014;21;30;24;6;17
24013;32;26;17;36;34
24012;15;16;34;14;8
24011;35;21;8;33;11
24010;15;25;9;20;8
24009;1;23;13;35;31
24008;16;19;29;21;34
24007;19;26;8;9;13
24006;30;35;11;6;9
24005;21;13;25;28;36
24004;18;15;19;3;30
24003;24;29;32;21;12
24002;22;20;6;18;8
24001;19;18;12;21;36
24000;33;13;26;25;31
23999;6;33;31;2;34
23998;26;30;11;6;36
23997;35;21;22;15;26
23996;26;8;35;28;19
23995;27;10;29;11;7
23994;4;13;6;14;21
23993;9;29;6;10;5
23992;36;13;28;7;23
23991;9;16;18;8;13
23990;31;18;12;26;4
23989;19;3;26;34;33
23988;7;8;11;20;9
23987;20;1;10;13;24
23986;13;21;32;36;17
23985;3;32;7;24;17
23984;20;11;22;2;14
23983;13;28;6;4;21
23982;33;26;2;14;24
23981;11;29;33;8;4
23980;29;33;8;17;34
23979;3;10;33;1;23
23978;18;20;17;3;7
23977;31;5;13;22;4
23976;1;16;21;8;35
23975;28;26;2;29;25
23974;3;20;1;5;19
23973;24;26;28;11;1
23972;10;27;9;29;4
23971;32;24;13;34;11
23970;10;26;22;27;31
23969;29;22;15;28;11
23968;2;10;33;29;12
23967;15;10;5;33;18
23966;14;36;23;24;31
23965;3;4;18;14;6
23964;16;7;33;5;22
23963;33;25;19;22;5
23962;18;27;6;15;14
23961;25;2;19;13;9
23960;28;34;10;19;27
23959;1;26;17;25;2
23958;17;15;22;26;9
23957;2;20;28;36;12
23956;30;4;31;29;5
23955;20;22;16;15;17
23954;23;9;22;18;29
23953;31;27;1;11;21
23952;36;13;22;30;27
23951;29;25;26;16;1
23950;9;26;18;29;27
23949;26;15;33;25;24
23948;10;6;7;33;18
23947;32;17;34;8;27
23946;20;3;10;21;13
23945;31;1;28;2;5
23944;11;14;17;16;21
23943;14;5;22;33;21
23942;11;34;5;18;32
23941;3;36;5;29;21
23940;21;4;22;36;7
23939;2;5;20;15;23
23938;18;32;5;2;35
23937;2;30;12;11;7
23936;12;10;20;8;31
23935;19;36;15;23;22
23934;13;17;8;14;4
23933;12;14;23;18;26
23932;23;8;21;35;28
23931;30;29;13;36;28
23930;21;23;32;33;22
23929;3;21;28;4;12
23928;20;23;21;11;14
23927;20;3;35;23;26
23926;3;36;33;34;7
23925;19;8;24;31;21
23924;35;4;15;36;21
23923;11;25;33;29;1
23922;33;9;4;29;28
23921;3;1;2;7;34
23920;14;34;13;36;27
23919;32;8;27;12;35
23918;36;21;32;5;17
23917;36;34;6;22;28
23916;23;18;32;16;1
23915;3;10;15;13;2
23914;25;35;24;31;16
23913;28;9;17;13;30
23912;8;5;29;13;21
23911;25;12;19;24;18
23910;29;15;31;23;12
23909;22;21;30;8;4
23908;36;33;9;29;26
23907;23;16;21;29;34
23906;17;22;15;11;3
23905;20;26;18;8;2
23904;34;6;5;9;18
23903;24;29;13;18;6
23902;13;11;27;9;18
23901;17;13;24;8;2
23900;29;2;34;19;9
23899;21;7;18;16;14
23898;35;4;16;28;27
23897;12;4;27;32;34
23896;26;28;31;16;14
23895;20;14;36;23;17
23894;15;2;26;11;8
23893;22;24;33;29;16
23892;9;10;1;14;35
23891;1;16;30;28;11
23890;28;27;30;9;36
23889;24;1;19;7;6
23888;2;21;18;31;1
23887;25;18;14;36;11
23886;9;5;3;14;19
23885;36;12;9;5;30
23884;2;18;27;7;13
23883;5;17;34;9;25
23882;7;9;36;14;27
23881;28;11;4;9;20
23880;17;9;32;28;34
23879;1;23;30;20;33
23878;20;35;13;30;33
23877;5;1;9;12;7
23876;18;6;26;21;32
23875;6;11;3;18;16
23874;7;1;35;20;12
23873;7;22;28;4;3
23872;18;12;7;13;31
23871;28;36;29;26;23
23870;5;31;6;21;20
23869;2;33;36;35;17
23868;13;27;25;32;10
23867;34;12;18;9;25
23866;18;29;20;14;4
23865;24;32;33;23;19
23864;28;21;1;35;30
23863;28;1;34;19;3
23862;35;5;27;26;7
23861;19;22;21;29;7
23860;5;18;31;1;26
23859;24;1;18;4;14
23858;16;22;19;30;17
23857;29;30;25;35;6
23856;3;10;25;30;13
23855;7;14;29;20;30
23854;23;1;20;33;25
23853;36;25;21;17;14
23852;22;23;31;13;25
23851;23;2;6;24;9
23850;17;29;1;5;24
23849;33;2;28;16;12
23848;34;18;25;26;4
23847;4;24;23;10;15
23846;4;6;27;14;31
23845;20;10;19;17;7
23844;16;25;18;3;33
23843;1;19;9;13;5
23842;2;29;14;12;10
23841;22;28;29;19;10
23840;8;28;5;3;26
23839;19;18;21;15;4
23838;23;14;16;3;9
23837;24;11;29;10;13
23836;16;21;10;9;31
23835;30;24;14;26;5
23834;30;16;1;9;36
23833;12;24;4;15;8
23832;10;7;6;13;9
23831;1;26;17;25;32
23830;35;25;7;36;2
23829;1;23;13;11;28
23828;31;3;8;1;6
23827;18;10;36;27;9
23826;19;35;30;24;17
23825;30;33;1;26;7
23824;28;6;23;1;5
23823;8;16;13;26;5
23822;2;30;35;15;10
23821;10;27;30;16;6
23820;21;6;29;19;36
23819;12;10;13;2;29
23818;13;15;25;34;21
23817;6;11;19;26;35
23816;5;9;15;3;14
23815;4;15;13;12;5
23814;30;6;13;1;8
23813;3;22;29;20;19
23812;31;29;1;4;15
23811;32;19;2;34;7
23810;13;1;35;31;14
23809;35;34;26;3;5
23808;29;24;8;31;14
23807;23;36;29;32;3
23806;23;8;32;6;10
23805;32;31;29;24;13
23804;17;28;30;18;2
23803;7;5;17;32;10
23802;3;5;20;27;33
23801;25;16;6;33;21
23800;3;13;29;17;22
23799;2;7;29;31;1
23798;33;10;4;35;18
23797;34;7;22;10;32
23796;27;36;29;16;26
23795;19;23;9;32;3
23794;30;9;35;22;32
23793;32;17;10;30;29
23792;33;13;11;29;18
23791;7;36;26;27;23
23790;1;16;3;2;34
23789;10;4;32;3;33
23788;24;17;27;19;26
23787;29;33;21;31;23
23786;4;36;3;34;11
23785;30;7;5;24;32
23784;3;27;20;30;28
23783;32;4;5;10;31
23782;34;3;36;15;17
23781;8;28;9;1;11
23780;18;30;5;34;4
23779;25;19;28;36;6
23778;6;25;4;5;21
23777;28;26;6;8;21
23776;27;15;11;13;25
23775;8;11;30;10;3
23774;25;29;19;33;23
23773;29;35;4;5;15
23772;2;33;15;31;17
23771;25;4;13;21;24
23770;21;19;34;18;20
23769;25;16;19;23;28
23768;16;9;10;1;32
23767;16;1;34;33;18
23766;36;5;21;22;9
23765;14;36;7;6;4
23764;5;23;11;7;9
23763;21;33;5;13;1
23762;17;2;19;23;21
23761;14;35;19;26;25
23760;4;32;8;3;9
23759;20;30;9;3;17
23758;20;8;5;24;26
23757;6;12;20;29;30
23756;18;28;17;10;26
23755;11;5;3;35;27
23754;33;20;35;30;2
23753;8;5;24;25;12
23752;5;10;11;16;13
23751;24;4;13;2;11
23750;15;18;16;26;19
23749;14;11;33;35;3
23748;33;10;19;20;18
23747;8;34;20;10;24
23746;36;1;20;6;25
23745;29;25;33;32;26
23744;4;34;19;12;16
23743;21;27;8;23;19
23742;31;32;26;17;14
23741;22;9;1;2;13
23740;31;26;36;20;29
23739;28;1;36;4;35
23738;18;11;28;9;22
23737;5;29;6;14;28
23736;24;25;17;22;5
23735;2;27;4;28;33
23734;17;29;31;28;14
23733;2;9;35;6;1
23732;10;12;15;31;16
23731;22;20;14;9;17
23730;28;31;29;16;15
23729;31;19;14;7;10
23728;2;25;32;31;6
23727;24;19;9;3;18
23726;18;30;1;19;13
23725;27;36;23;17;22
23724;15;25;21;9;32
23723;23;35;28;21;13
23722;22;23;7;20;24
23721;24;20;31;10;1
23720;3;15;20;6;16
23719;14;24;16;3;29
23718;8;16;2;11;18
23717;5;26;36;30;20
23716;27;26;29;12;36
23715;33;13;19;3;9
23714;10;36;9;17;15
23713;10;23;28;14;17
23712;2;6;16;24;30
23711;18;1;11;36;27
23710;29;19;21;30;11
23709;22;9;3;2;5
23708;17;4;8;27;31
23707;14;4;8;21;32
23706;24;10;4;13;18
23705;3;32;31;22;8
23704;35;2;34;1;33
23703;33;24;16;19;20
23702;23;16;20;6;7
